Year,Aruba,Africa Eastern and Southern,Afghanistan,Africa Western and Central,Angola,Albania,Andorra,Arab World,United Arab Emirates,Argentina,Armenia,American Samoa,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,"Bahamas, The",Bosnia and Herzegovina,Belarus,Belize,Bermuda,Bolivia,Brazil,Barbados,Brunei Darussalam,Bhutan,Botswana,Central African Republic,Canada,Central Europe and the Baltics,Switzerland,Channel Islands,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Comoros,Cabo Verde,Costa Rica,Caribbean small states,Cuba,Curacao,Cayman Islands,Cyprus,Czechia,Germany,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,East Asia & Pacific (excluding high income),Early-demographic dividend,East Asia & Pacific,Europe & Central Asia (excluding high income),Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Euro area,Eritrea,Spain,Estonia,Ethiopia,European Union,Fragile and conflict affected situations,Finland,Fiji,France,Faroe Islands,"Micronesia, Fed. Sts.",Gabon,United Kingdom,Georgia,Ghana,Gibraltar,Guinea,"Gambia, The",Guinea-Bissau,Equatorial Guinea,Greece,Grenada,Guatemala,Guam,Guyana,High income,"Hong Kong SAR, China",Honduras,Heavily indebted poor countries (HIPC),Croatia,Haiti,Hungary,IBRD only,IDA & IBRD total,IDA total,IDA blend,Indonesia,IDA only,Isle of Man,India,Ireland,"Iran, Islamic Rep.",Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,"Korea, Rep.",Kuwait,Latin America & Caribbean (excluding high income),Lao PDR,Lebanon,Liberia,Libya,St. Lucia,Latin America & Caribbean,Least developed countries: UN classification,Low income,Liechtenstein,Sri Lanka,Lower middle income,Low & middle income,Lesotho,Late-demographic dividend,Lithuania,Luxembourg,Latvia,"Macao SAR, China",St. Martin (French part),Morocco,Monaco,Moldova,Madagascar,Maldives,Middle East & North Africa,Mexico,Marshall Islands,Middle income,North Macedonia,Mali,Malta,Myanmar,Middle East & North Africa (excluding high income),Montenegro,Mongolia,Northern Mariana Islands,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,North America,Namibia,New Caledonia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,Nauru,OECD members,Oman,Other small states,Pakistan,Panama,Peru,Philippines,Palau,Papua New Guinea,Poland,Pre-demographic dividend,Puerto Rico,"Korea, Dem. People's Rep.",Portugal,Paraguay,Pacific island small states,Post-demographic dividend,French Polynesia,Qatar,Romania,Russian Federation,Rwanda,South Asia,Saudi Arabia,Sudan,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,San Marino,Somalia,Serbia,Sub-Saharan Africa (excluding high income),South Sudan,Sub-Saharan Africa,Small states,Sao Tome and Principe,Suriname,Slovak Republic,Slovenia,Sweden,Eswatini,Sint Maarten (Dutch part),Seychelles,Syrian Arab Republic,Turks and Caicos Islands,Chad,East Asia & Pacific (IDA & IBRD countries),Europe & Central Asia (IDA & IBRD countries),Togo,Thailand,Tajikistan,Turkmenistan,Latin America & the Caribbean (IDA & IBRD countries),Timor-Leste,Middle East & North Africa (IDA & IBRD countries),Tonga,South Asia (IDA & IBRD),Sub-Saharan Africa (IDA & IBRD countries),Trinidad and Tobago,Tunisia,Turkiye,Tuvalu,Tanzania,Uganda,Ukraine,Upper middle income,Uruguay,United States,Uzbekistan,St. Vincent and the Grenadines,"Venezuela, RB",British Virgin Islands,Virgin Islands (U.S.),Vietnam,Vanuatu,World,Samoa,Kosovo,"Yemen, Rep.",South Africa,Zambia,Zimbabwe
1961,2.17905904113205,2.66018011627118,1.92595161110872,2.11578911759847,1.5583550408936,3.12085537059054,7.86813924493059,2.57171834863948,5.50993917228534,1.61302935871282,3.47752266190338,2.65791480826318,1.61850343149821,1.9897400460104,0.548472356417754,3.81016460369916,2.49335175802676,0.332205945818093,1.53778087122315,1.44405447797965,2.90664118002824,0.958155881300658,3.83308893639564,4.8715301729131,1.90640928686916,0.889131362938781,2.54280280512091,2.44728565187257,2.06164083243625,3.01526005047239,0.49244278577698,4.82063750714936,2.58971462502766,2.22478200530615,1.80743378137271,1.99918455690026,0.909144379314171,1.97861505905873,0.947088128038174,2.08711672631441,-1.01552778731319,3.69699520474949,1.60397501025788,2.56381102590686,2.59354341361398,3.10488961566466,1.91380511041138,2.32632706926711,3.63482787677081,1.90746758067739,2.05814013101785,1.03527111034878,1.78962610093243,1.53260613603588,-0.160042500915763,0.769854344284138,3.80161068444217,1.6965691550534,0.698142052204406,3.29247822413075,1.77712462109052,-0.0523658953715938,2.537911285869,0.17917576271833,1.65232533252806,1.15330748629626,2.84659065946803,2.60451812442641,0.872999722328387,2.32430259481842,0.92901553460921,1.11138977039487,2.46240496287868,0.837872826818554,2.1476151372557,0.705711483663754,3.1098509758004,1.0909509053906,1.21643964253444,3.60294370228382,1.15992000287416,0.760459938521921,1.57843586242192,2.81775284899279,0.388758522045554,1.74248589326313,2.75222504465446,0.891275795950341,1.82097820121554,0.792901846960662,1.40206036910517,2.93623451796321,2.05002837297807,2.86202302369298,1.25240107864866,1.70085104266433,2.90694148874684,2.43119100674471,0.652691769096606,1.87395824158882,0.453239643988489,1.13928063590929,1.37201040775,2.49768967472394,2.4585540081322,2.71675130165837,2.51492557066648,-0.763260404463321,2.30470638074818,-0.148593694420762,2.74300205095355,2.45437471283887,1.94871974343751,3.30244804063226,0.668382874410405,1.29599207817955,5.04905532265667,0.89603367679599,3.37630049543017,3.74797688027386,3.7762492331493,2.19488337445001,2.47894582947835,-0.7315788073447,2.96724397295283,10.6382536313846,2.84520777430093,2.26431201658321,3.02390332224405,2.43092971526276,3.56393711011929,1.2442194408632,2.81186098408806,2.42948721863677,2.35642343483222,2.17386810638959,2.37338905208677,2.43475723756845,1.37648854872401,3.07710836861398,0.198825100592174,1.60657495946158,0.911525536470683,1.48362675105514,0.932289721233671,2.93122379956332,2.61582673606549,0.503387480698682,2.56276179207958,2.58579420430938,2.48070392662817,2.58438833288956,3.17840826506028,3.15637098250123,1.31113265807276,1.27361173639922,1.36446314768822,-0.398895895605156,2.19667393276222,2.51146083497147,2.17375925679767,3.37811507554711,2.97752227586077,1.88458780578972,2.72758993557211,0.600249326990855,2.3772095927017,3.03033127728201,1.70308277181724,1.8870907128584,2.74673947006107,2.96076774216987,2.04264799873527,3.02396474203882,1.31529458823228,0.794353922504427,1.92089073474494,3.66404136005686,1.38692154012243,1.82646564503569,1.80742355558748,2.3797012269259,2.95875148188143,2.96277856647304,2.95906293760385,2.02259973279057,2.48716112748639,1.09578967474124,2.33763348695733,1.75390951961888,2.21328394059148,0.805085263650629,2.41818627068738,2.97977884945617,1.20488900776641,2.41028830394612,9.74940091106726,0.802690192184129,1.11060183638626,2.67750780003869,2.38068911806803,3.31691055632131,2.97026938454193,2.82854210231362,3.34479340675401,2.47218570595133,1.71274280235209,2.82267242591856,2.15581780692653,2.57665301024161,0.708741562839802,2.42783367643867,1.407954752466,2.42791114703887,1.91187366831804,0.975560416194169,3.50460948246629,2.99236759278997,0.592102460583273,0.471081377263699,2.26530955017342,8.75151553378159,2.8114253994075,3.00852213411607,0.374031961572318,1.92830284157487,-0.082579202269855,1.5353263480077,1.64686747320832,2.9758876539817,3.50421497564964,3.46698748533725,2.85139240172256,1.52972849640771,2.51146083497147,2.86968141880123,2.38068911806803,2.42791114703887,2.09868042989043,0.970589056245348,2.66853061540825,0.590407619094484,2.89939780757905,2.85593095553982,1.38850681300173,0.311061243132073,1.26252763903618,1.65773003738953,3.74786331695388,1.7962051050264,3.56652169339329,0.444868862068475,5.39052648362024,2.72406040709517,2.82921136324237,1.35064612418141,3.02862538958433,1.98647410264398,1.8627371586163,2.79949245650161,3.15605553022329,3.09486536964925
1962,1.54857174393805,2.73263311469827,2.01487886339461,2.14572305938492,1.46073837045336,3.05673050279088,7.52120721100516,2.61938793288429,5.44740529121602,1.62928187313431,3.38192771616975,3.08392380468414,1.34744606186911,2.4406394012832,0.612895847822874,2.98053448723233,2.50482554841122,0.398054786807546,1.63618589344618,1.46594793016486,2.9978048994162,0.875259033561633,3.75504333072691,4.94094921312934,1.85259091659261,0.971087470193567,2.55982810364542,2.38882151746956,2.07608983788418,2.96787817818218,0.482790616908753,4.6639277157537,2.75638096247026,2.26718771990366,1.86157980690677,1.85988823339904,0.842173849376564,2.53501253675864,0.953480267157123,2.05469781088844,0.820455548748518,3.82251723158949,1.97043825707522,2.59969435582652,2.63402390540774,3.09614501457842,1.94948638497975,3.06988569607914,3.58081641449101,1.79490090639104,2.07770102124927,1.79859409061968,1.98571804377724,1.0576534413945,0.395694490537776,0.879431691508147,4.22449762244454,1.36329494503782,0.778454921649097,3.25442429111116,1.53703684221733,1.32445930763355,2.5532602345537,1.37745236957247,1.62801164474058,1.1649865150913,2.88173808884545,2.62194328950544,0.877483538073577,2.39216569535363,0.920032286529714,1.34156955956572,2.52809631275193,0.850396712330578,2.18777001435451,0.679995399829919,3.12553269779522,1.09267888300245,1.12462535722527,3.60758797797709,1.22958290356959,0.848661387731873,1.51934218612588,2.39289187939334,1.54908433286584,1.76416144136616,2.76307291819572,1.24278765599167,1.90127126860529,0.595777103319398,1.00028038077449,2.93614231904841,2.06190109425853,2.72106479224292,1.26530976153745,4.2364946734332,2.89816087523591,2.46524235434944,0.703493717452063,1.85862602878222,0.322661285045066,1.79455107319603,1.92174764638564,2.52882484102702,2.48451792586413,2.74617352457544,2.5483274971551,0.508802119373101,2.31168916319999,0.411628631985577,2.78756110751737,2.99995106761447,1.85336524391391,4.82451753282139,0.676622989670017,1.19534868258166,4.68389653122148,0.929166208260758,3.2669535162312,3.85285696473711,3.37774249953788,2.16885287061227,2.52204443631977,-1.51009130160711,2.85932081160452,10.7342671032511,2.84551861042026,2.29815730619815,3.11632349574114,2.46548228623582,3.74287571833027,1.13837356755187,2.81127312209659,2.47690717104999,2.39428775608165,2.2728918533378,2.3509988942727,2.43639027401123,1.94025836478207,3.07818937700637,1.31262900274368,1.3997309541126,1.22493081884298,1.33380931662705,4.0404606449882,3.0073975941696,2.63870409873429,0.904284443540121,2.31442930111399,2.59514764604541,2.50165449660918,2.6629460536687,3.26861339665713,3.22468568121345,1.91025957608704,1.08957078508003,1.36689936275139,-0.415929121533107,2.21195165834372,2.5492940519092,2.29818366231939,3.28819205157472,3.15116373120966,2.04408394242155,2.77827277836931,2.83733679491855,2.42339776122522,3.04203773101787,1.57969382324914,2.03819990200126,2.67330621970689,2.96833294053147,2.0854566981797,3.03385635486793,1.42447506739908,0.80340155650308,1.96388977715394,4.06115789487265,1.39918620900497,1.93847578760676,2.06957543789548,2.31242006400112,3.00872757315641,2.95268460253087,2.83436012057622,2.17556040717112,2.27728810106676,1.14315401418553,2.4150035424155,2.08665471807182,2.19114697162143,0.721622435848292,2.45105620219308,2.97452065371253,1.21525320364726,2.59710615089823,11.7741483431464,0.651595835691077,1.11145521122451,2.44696001938284,2.39122506559451,3.47954291207939,3.02968927533045,2.82400739564471,2.76910469544055,2.50812688252628,1.771815446658,2.72326137725998,2.15958854974531,2.58589066220009,0.614188134009926,2.4829483653676,1.45821045823342,2.48298609324313,2.04646614121499,1.17925041733988,3.64607899938113,1.10373125690825,0.595289738970183,0.55153490392046,2.26859447687003,9.34827745256305,2.65283412851695,2.97457412527984,0.142121182209308,1.94316509426344,1.31242427492401,1.51205550113747,1.65721891150889,3.02747296366857,3.52211511832374,3.45465182855273,2.84609664970799,1.56980452753692,2.5492940519092,2.83726118876952,2.39122506559451,2.48298609324313,1.88846794244867,1.06498559439074,2.718489494019,0.641791879279153,2.92389049932235,2.89684075195413,1.28203420890398,1.4320679763634,1.21423551858804,1.53799735825387,3.90538889455202,1.75533436848052,3.49861580764598,0.215367157419734,2.02027073175195,2.67610525144357,2.86108812610165,1.77132582879409,2.821486580305,2.85733724440559,1.87229143755514,2.97865062603954,3.1785631336462,3.10531952061288
1963,1.3893370634193,2.75324827208996,2.07899662655224,2.19082685093935,1.41042530862807,2.95374876199632,7.22319755892096,2.67005104769747,5.31635595043551,1.62166139329755,3.22286696180489,3.13299264561003,1.34164715222231,1.91781647792421,0.642362670652079,2.96416042860687,2.08163380931968,0.747606930682632,1.71201707796946,1.49499396744886,3.00781244601403,0.810378324356217,3.69865230437023,4.89315352999861,1.78529046080254,1.01618823177623,2.74203285371251,2.33308567626953,2.0894580522661,2.94131648566263,0.444441399175071,4.62307876318273,2.89284134676927,2.32407700636253,1.91621213784079,1.86284592763531,0.892938912539876,2.13766282113072,1.00943675581332,1.98215276465322,2.45764740395145,3.87960469398829,2.30493744253899,2.64958422880367,2.68332707980713,3.06596105936449,1.96499368924265,3.25590943317182,3.5044683593811,1.76629824890873,2.11739416822418,1.88686298616231,2.09184415720987,0.989440824312753,0.477058972393582,0.925875063469895,4.76839880436694,1.30949905791226,0.787727452841454,3.20370024514042,1.61021945224957,2.56154929039003,2.55981876260081,2.43475744268231,1.59957455339008,1.15477176448626,2.90020315645222,2.63622185854676,0.883073746785357,2.44155017473533,0.877043251659206,1.37847716433837,2.57813996048135,0.868924654713439,2.2019089083384,0.706977468183943,3.15071857358442,1.06426044971838,1.19976420651035,3.31667940729263,1.29222298809629,0.748366448717305,1.47302172404034,2.40252786186063,2.42880181907325,1.78558753423887,2.77034306770883,0.910981758680847,1.97256033597167,0.370892005189515,0.860403164147106,2.92221307734071,2.07870589080524,2.59003197918525,1.23761739972883,3.44066885043933,2.90158374210772,2.49321121398371,0.687764980815768,1.78071521729739,0.260182925848219,2.36939995266863,2.40202784795898,2.55663732782094,2.54391051605636,2.76502262074288,2.56223582612951,0.944792303946826,2.30907889966126,0.583614784297507,2.85228626989425,3.3384325332068,1.77978836016473,3.68192274450533,0.729553242231653,1.18709788603662,4.59954521208234,1.0134602261801,3.14670218463675,3.91148088133147,3.38344084827971,2.13339665386579,2.53683035987564,-1.84530943143269,2.78482005271866,10.60334957452,2.83701957750253,2.29624797891927,3.06718829433186,2.48820447382066,3.80893446484078,1.12766814174517,2.80151437666633,2.49007112956532,2.42656838347666,2.318877937557,2.34225084818254,2.44787276115217,2.43117164472572,3.06922177101409,2.32178310272909,1.23563344312338,1.03901066517559,1.33561309771935,3.99308165738433,3.05230158408902,2.56210206718498,1.50851383539107,2.04531723492847,2.60715219581702,2.5043977779367,2.69595154527987,3.30247612690953,3.36024894471477,2.43239654118845,0.964784739342594,1.36676148477862,-0.417666319903278,2.22609784576126,2.60180954172635,2.1361742316178,2.88280917016546,3.28525797341162,2.09438746839512,2.82142073771671,2.6089232743809,2.4562697215754,3.01890555338579,1.48885031379355,2.18351749145652,2.72045162390331,2.96364886328605,2.11478153561057,3.04062728237784,1.3484919646048,0.756123515554719,1.98570380686223,4.88863596386997,1.37701133421722,2.0367715358222,2.06882621469808,2.38650385787809,3.04424806174107,2.927161985058,2.80186985309581,2.25833856168216,2.21577882578914,1.32252564710048,2.46202183531865,2.18816476905175,2.39088364599123,0.403565948731515,2.48297218084744,2.96888961091706,1.17464695566343,3.04156005793184,12.1452665327548,0.647377535798313,1.11053215737069,2.19182647239121,2.39787478066566,3.59368908173282,3.04931689621707,2.81672759393385,2.52749548206484,2.54063933342381,1.82288051083073,2.58935367356987,2.07775943717425,2.59093803649183,0.536194314138537,2.5147939332689,1.45869524002131,2.5148049807393,2.03789241237295,1.07589454898741,3.75829386058939,1.02883408574012,0.827298841981668,0.563633784442054,2.31519640844347,9.32726132730915,2.54222482865351,3.02329610285364,0.0177509541603887,1.9518942922349,2.56347717426664,1.50601709407935,1.73407397513681,3.04070245878883,3.50921490202124,3.40798255534598,2.83119587201665,1.59951523986241,2.60180954172635,2.83525747834958,2.39787478066566,2.5148049807393,1.81425936619852,1.18826611419898,2.69880272249045,0.583198299593297,2.92121831069703,2.95732602707451,1.17947303649178,2.41819118327611,1.16943981376164,1.43916476170683,3.86713051466648,1.65513017870588,3.43438265321836,0.214904323907651,12.8518850800978,2.83441546925074,2.89520261401294,2.1290548046218,2.6711608294425,2.77795641070757,1.83946697124667,3.03343963252032,3.19663245911772,3.11540831177673
1964,1.21572057526871,2.80691497157682,2.13965084372647,2.21135999620788,1.3017451764171,2.88068642624326,6.94151152967971,2.70194594331966,5.15082312248104,1.59952318668413,3.03434108670383,3.17031371144904,1.5218170405795,1.96235442011452,0.666548205291217,3.33715466835575,2.84530025600716,0.94647753571233,1.7859103461118,1.53733401223221,3.00437601385212,0.816094049550123,3.65465063360185,4.52948209138413,1.7085753627376,1.02576999022331,2.90100788642138,2.48459985865308,2.10016219047074,2.89484130253514,0.405747009544049,4.60064926198592,2.94293267810448,2.38161556068392,1.97781863812789,1.88571494336137,0.933268169945748,1.65425824514532,1.04953929258084,1.93404000056661,2.32068298706855,3.89099524598255,2.34353916911816,2.67524021558525,2.73394590266095,3.02619520379658,1.97460461707926,3.24550816654424,3.41185905780376,1.73393129448026,2.1221826035984,1.73332420521388,2.05988447601358,0.863701746923404,0.58890323959932,0.805140883333687,5.2600415569322,1.30052924539535,0.799212891013953,3.15438306229724,1.73636319617259,2.45661265944,2.56575532234125,2.34202981590255,1.57426879425704,1.14210403629318,2.91573959589449,2.63446301996047,0.884579126152005,2.47516842793677,0.993696426233108,1.43767537202878,2.62928376478602,0.883341443149476,2.21997271501245,0.556315625077213,3.08501275877978,1.12266120572376,1.28044879754485,3.03769142205752,1.34986225652964,0.650257748756685,1.41030647236467,2.41033936120029,2.38834142305473,1.80576581139999,2.77163337295406,-0.897093810687521,2.04039463514485,0.36261254676326,0.751693814292362,2.89336048705939,2.08853668702536,2.42782443308598,1.21954646309619,2.41727169428962,2.9024678783601,2.537784550938,0.641644859454767,1.78133048714446,0.31560144966103,2.3165443377049,2.36453206601976,2.59150999847044,2.58247957449606,2.78744682258673,2.59548175361553,0.944014789485096,2.30119179559958,0.486082926587529,2.92146738362092,3.32863665937102,1.77777239918805,3.9560164699833,0.822623699867765,1.24310118972061,5.0646911935771,1.04044962804068,3.0013095765307,3.94748519609761,3.324812256572,2.12759228310479,2.55088098289245,-2.11070021033963,2.61539463516021,10.2214504739758,2.81961118835849,2.27437711946654,2.945226450758,2.50302859219558,3.53264159465436,1.11196681157517,2.77755284032688,2.52438429345875,2.48202952245511,2.42704511869551,2.35433261349935,2.44773093517598,2.39254326286125,3.05216794252653,2.23197854277832,1.2426991594818,1.11990124963074,1.33456859999138,3.93065247603072,3.09056153453644,2.464668154362,1.43339916603503,1.86253360573772,2.62329925156854,2.46592768494539,2.73665808259891,3.3250150112167,3.42221076759208,2.38695993080822,1.16087490089054,1.37137259500941,-0.403852676882117,2.24566534142216,2.63254164448334,1.61214973467181,2.58089791844687,3.38318215313117,2.11120573373711,2.8707517800023,2.4079632860718,2.45403322000064,2.94676444638627,1.44496832469243,2.31550617255799,2.76197073383996,2.94648495182463,2.13863084992244,3.05396927784749,1.33778133208209,0.755402813635902,2.020693815317,5.35608254807693,1.36368257732478,2.12653096511339,1.95265688545474,2.45821545233956,3.049988722361,2.92316532163094,2.77306963326491,2.37335843320943,2.14600380568892,1.38220463805364,2.50346851467962,1.95855069106078,2.47243706132897,0.0554641622745771,2.49151555735658,2.91898900347604,1.14904987980191,3.45095824104733,12.1479173290754,0.643086645958438,1.11110025764706,2.24113327435576,2.39940110515715,3.68479534878687,3.14910223263789,2.82650721802994,2.56297370452389,2.57054280877405,1.87520955776127,2.62811450987422,2.04728270159526,2.59076242411221,0.488998529419177,2.5552257821128,1.71313650894716,2.5552223785803,1.95156555483942,1.0193768189543,3.59475731727,1.05291053584313,0.932146105584889,0.747117164606475,2.40741623322174,9.05720130624214,2.50510378549847,3.0759568001431,0.141894312562361,1.94718597065573,2.45597821717271,1.49045104541744,2.04916969759739,3.0426295425665,3.4765430886076,3.33459440663051,2.81038023904732,1.6196215094173,2.63254164448334,2.82329051835034,2.39940110515715,2.5552223785803,1.7383656503049,1.29533520706636,2.59754821050959,0.398984932619471,2.96110793573431,3.00740238183342,1.10867656938249,2.33116309843228,1.1161541018096,1.38904605518369,3.7968747052092,1.58377263246098,3.37914162685337,0.378119936270021,2.4815169119724,2.72780658960257,2.92967423110767,2.09828560179182,2.53295567971029,2.70286723879194,1.92005222485611,3.06137824326201,3.19444093941476,3.11987833923854
1965,1.03284091886278,2.84078687831499,2.21600692082533,2.24256745086745,1.11104064143605,2.75402123804227,6.65312152542815,2.72686165668685,5.00956990591286,1.57753297819568,2.86152806861736,3.19266154842633,1.65673059371627,1.95971689521361,0.649729875576735,3.00447498119537,2.76096547770447,0.908137001686598,1.85283736450976,1.59897251138691,2.99428073972141,0.731911035292208,3.38547448899751,4.27658474295067,1.62746775192224,1.00123258061745,2.96812844173931,2.42436116099929,2.11276562439077,2.82959969227739,0.36246583618546,4.54230702214544,3.01184662945533,1.53561502939054,2.047511136393,1.81016659700882,0.765651600137019,1.15484251419216,1.0821896288202,1.90679370428949,2.38136810251949,3.89241284655644,2.38093210842847,2.74635039458784,2.7833399707246,2.97704365495747,2.00850728859851,3.24428371517101,3.30308772209251,1.6735197513954,2.07102771404978,1.57819186815029,2.09307457656919,0.814360720819285,0.528566072575263,0.85319043680184,5.50590833310072,1.42355094214369,0.779239735049149,3.05491852691253,1.64624302502042,2.46397814205824,2.50807233130868,2.35031689295357,1.51510706675666,1.10005224241785,2.92908231751735,2.60288990692825,0.892449042557629,2.50010652316175,1.08584474209375,1.35945837225877,2.67964351300075,0.85181041617615,2.22503686000677,0.333374795369662,2.9856452129641,1.1197366100284,1.3991667155873,3.05654357193186,1.41721114091367,0.642468779443559,1.31677103746475,2.42487890666739,2.38282852669328,1.82573756324991,2.76903483261597,-2.19900841095557,2.10948078580651,0.467787696313794,0.626026482979704,2.85049353730504,2.05702260425384,2.21598227384661,1.16852694521002,2.62739506314664,2.91171375839247,2.58151939243072,0.657318059279203,1.84167146101964,0.277287713495036,2.28782343217759,2.34686229180119,2.62536270649922,2.62081330549644,2.48501063159991,2.62736336748132,0.923200809088128,2.23529958573103,0.374313833111706,2.95565028182257,3.3551913089338,1.73267831081437,3.49380513612804,0.842108616866269,1.25548931237631,6.03380191298317,1.07670845932027,2.85482669470742,4.00625610693713,3.07801594606672,2.12724252738267,2.56229906211909,-2.35403333335796,2.54215095083813,9.82672176262808,2.79043962630064,2.29312302663354,2.76883117548397,2.52661215345981,2.86221865723373,1.11519925330682,2.74416629073346,2.55654750221782,2.52636816604624,2.41819321989917,2.37568981517814,2.38648230998292,2.37980987598164,3.06970075855997,2.24407758810987,1.22744551054822,1.1376686982108,1.12264639619669,3.84698411607771,3.49582870332754,2.55538227590365,1.11820855898455,1.61917347802682,2.63683482956947,3.231463784328,2.75013546663867,3.34057893693614,3.45779874172801,2.36998065036715,1.20066859355668,1.38921968942578,-0.765568929336958,2.28667319208353,2.65361700909337,0.872839676191004,2.68593490664449,3.37026778402494,2.15641391668825,2.92027217756085,2.23175799688301,2.44424602830767,2.84608756023468,1.31031051831627,2.43607717525374,2.68773177637466,2.91655822736742,2.16538918014848,3.07724233867306,1.37266110512345,0.777327076680891,2.06999998092763,5.67125733218736,1.31310207302762,2.21082498176929,1.79561845470492,2.51791971765606,3.02848416746145,2.92202776542478,2.74704026875373,2.3467386018567,2.12711031805335,0.976289383725576,2.53606610094661,1.55144868010407,2.45960904509463,-0.407786764016639,2.47122100766677,2.87924184550559,1.10770759905689,3.5925582565507,11.9645030573634,0.592612643075023,1.11072584654368,2.57084686962757,2.35391755340176,3.76125821985448,3.20206449418141,2.85878888473469,2.43005118260502,2.59857351872816,1.9182437645623,2.68830068824992,2.02936874632333,2.60441373917136,0.427760811564091,2.58882435158586,1.76250241590552,2.58881592627466,1.83148117628973,1.03418755017895,3.41551548480146,1.00346609779566,1.03899603291351,0.941845548835765,2.55240445918997,8.7863808109081,2.51127008150753,3.13336289721839,0.141693257854508,1.9038793873689,2.46362400969524,1.39983442541376,2.65773295073128,3.04088589960057,3.43149609948012,3.23962984674272,2.78099218675524,1.6572785983874,2.65361700909337,2.79597929982548,2.35391755340176,2.58881592627466,1.6356647790464,1.53427467757576,2.45777003620438,0.415425504876872,2.97617633033767,3.03925740534669,0.98681729810921,2.35481241047897,1.05202681269091,1.25017164562845,3.74082691746803,1.58859400875146,3.32469019034377,0.864287962933981,6.40788566845224,2.58725578835246,2.96821409935916,2.07840627851978,2.50197354094113,2.63173083173734,2.04619792080409,3.09150051024929,3.20158974619794,3.1248285390059
